a,b1,cf
1.0,0.5,0.7505098725490197
0.9999989,0.5,0.7505098725490197
0.9999989,0.49999999999999994,0.7505098725490197
0.9999978,0.49999999999999994,0.7505098725490197
0.9999978,0.49999999999999994,0.7505098725490197
0.9999978,0.49999999999999994,0.7505098725490197,0.7505098725490197
0.9999978,0.49999999999999994,0.7505098725490197,0.7505098725490197
