a,b1,cf
2.5,1.0,0.18099410784313727
2.4999990000000003,1.0,0.18089860784313735
2.4999990000000003,1.0,0.18089860784313735
2.4999980000000006,1.0,0.18089860784313735
2.4999980000000006,1.0,0.18089860784313735
2.4999980000000006,1.0,0.18089860784313735,0.18089860784313735
2.4999980000000006,1.0,0.18089860784313735,0.18089860784313735
