a,b1,cf
1.5,1.0,0.1780475588235295
1.500001,1.0,0.1779519019607843
1.500001,0.999999,0.17787240196078435
1.5000009999999997,0.999999,0.17787240196078435
1.5000009999999997,0.999998,0.17787240196078435
1.5000009999999997,0.999998,0.17787240196078435,0.17787240196078435
1.5000009999999997,0.999998,0.17787240196078435,0.17787240196078435
